"name","number_of_forced_promises","number","percent"
"stringr",1,2073,21.8624762708289
"stringr",2,5,0.0527314912465725
"stringr",6,1,0.0105462982493145
"tibble",NA,4851,7.82280563125897
"tibble",0,39940,64.4079276257438
"tibble",1,17072,27.5305994097821
"tibble",2,123,0.198351905307123
"tibble",3,12,0.0193514053958169
"tibble",5,2,0.00322523423263615
"tibble",6,1,0.00161261711631807
"tibble",7,10,0.0161261711631807
"tidyr",NA,797,12.7806286080821
"tidyr",0,4094,65.6510583707505
"tidyr",1,1338,21.4560615779346
"tidyr",2,5,0.0801796023091726
"tidyr",5,1,0.0160359204618345
"tidyr",6,1,0.0160359204618345
"viridis",NA,165128,11.7152187593339
"viridis",0,904740,64.187945232303
"viridis",1,339183,24.0637750378321
"viridis",2,379,0.02688864341473
"viridis",3,16,0.0011351406190915
"viridis",4,22,0.00156081835125082
"viridis",5,12,0.000851355464318628
"viridis",6,4,0.000283785154772876
"viridis",7,2,0.000141892577386438
"viridis",8,1,7.0946288693219e-05
"viridis",9,5,0.000354731443466095
"viridis",10,11,0.000780409175625409
"viridis",11,3,0.000212838866079657
"viridis",14,1,7.0946288693219e-05
"viridis",16,1,7.0946288693219e-05
"viridis",18,1,7.0946288693219e-05
"viridis",22,1,7.0946288693219e-05
"viridis",29,1,7.0946288693219e-05
"viridis",33,1,7.0946288693219e-05
"viridis",34,1,7.0946288693219e-05
"viridis",40,1,7.0946288693219e-05
"viridis",47,1,7.0946288693219e-05
"viridis",99,1,7.0946288693219e-05
"viridis",346,1,7.0946288693219e-05
"xml2",NA,2918,14.310936733693
"xml2",0,13822,67.7881314369789
"xml2",1,3625,17.7783227072094
"xml2",2,21,0.102991662579696
"xml2",3,1,0.00490436488474743
"xml2",6,1,0.00490436488474743
"xml2",40,1,0.00490436488474743
"xml2",49,1,0.00490436488474743
"xtable",NA,631295,20.3572888894048
"xtable",0,1879049,60.5934520792138
"xtable",1,588452,18.9757361638347
"xtable",2,1429,0.046080779703561
"xtable",3,263,0.008480927265246
"xtable",4,5,0.000161234358654867
"xtable",5,69,0.00222503414943716
"xtable",6,5,0.000161234358654867
"xtable",7,482,0.0155429921743292
"xtable",8,1,3.22468717309734e-05
"xtable",9,2,6.44937434619468e-05
"xtable",12,2,6.44937434619468e-05
"xtable",14,1,3.22468717309734e-05
"xtable",16,1,3.22468717309734e-05
"xtable",17,2,6.44937434619468e-05
"xtable",18,1,3.22468717309734e-05
"xtable",19,1,3.22468717309734e-05
"xtable",22,1,3.22468717309734e-05
"xtable",29,2,6.44937434619468e-05
"xtable",32,1,3.22468717309734e-05
"xtable",35,1,3.22468717309734e-05
"xtable",38,1,3.22468717309734e-05
"xtable",40,2,6.44937434619468e-05
"xtable",42,1,3.22468717309734e-05
"xtable",45,1,3.22468717309734e-05
"xtable",46,1,3.22468717309734e-05
"xtable",62,1,3.22468717309734e-05
"xtable",99,1,3.22468717309734e-05
"xtable",127,1,3.22468717309734e-05
"xtable",138,1,3.22468717309734e-05
"xtable",287,1,3.22468717309734e-05
"xts",NA,13236,15.5397710595832
"xts",0,56949,66.8611681831523
"xts",1,14884,17.4746110948048
"xts",2,54,0.0633988846492515
"xts",3,18,0.0211329615497505
"xts",4,2,0.00234810683886117
"xts",5,20,0.0234810683886117
"xts",7,5,0.00587026709715292
"xts",13,1,0.00117405341943058
"xts",17,1,0.00117405341943058
"xts",19,1,0.00117405341943058
"xts",20,1,0.00117405341943058
"xts",22,1,0.00117405341943058
"xts",29,1,0.00117405341943058
"xts",40,1,0.00117405341943058
"zoo",NA,131568,18.1845573346786
"zoo",0,450676,62.2897935771891
"zoo",1,140489,19.4175656344374
"zoo",2,702,0.0970263228820411
"zoo",3,25,0.00345535337899007
"zoo",4,9,0.00124392721643642
"zoo",5,23,0.00317892510867086
"zoo",6,2,0.000276428270319206
"zoo",7,8,0.00110571308127682
"zoo",8,1,0.000138214135159603
"zoo",10,1,0.000138214135159603
"zoo",17,1,0.000138214135159603
"zoo",20,1,0.000138214135159603
"zoo",22,2,0.000276428270319206
"zoo",29,2,0.000276428270319206
"zoo",30,1,0.000138214135159603
"zoo",37,1,0.000138214135159603
"zoo",40,1,0.000138214135159603
"zoo",53,1,0.000138214135159603
"zoo",146,1,0.000138214135159603
