"name","strictness_ratio","number","percent"
"readxl","7/7",324,0.177322431287558
"readxl","4/8",1,0.000547291454591228
"readxl","6/8",1,0.000547291454591228
"readxl","8/8",11,0.00602020600050351
"readxl","8/9",14,0.00766208036427719
"readxl","9/9",26,0.0142295778193719
"readxl","9/10",4,0.00218916581836491
"readxl","10/10",12,0.00656749745509474
"readxl","2/11",5,0.00273645727295614
"readxl","7/11",4,0.00218916581836491
"readxl","9/11",7,0.0038310401821386
"readxl","10/11",1,0.000547291454591228
"readxl","11/11",11,0.00602020600050351
"readxl","13/14",10,0.00547291454591228
"readxl","8/15",25,0.0136822863647807
"readxl","13/15",4,0.00218916581836491
"rlang","0/0",5046,60.0499821492324
"rlang","0/1",7,0.0833035820540283
"rlang","1/1",1549,18.4338926573843
"rlang","0/2",26,0.309413304772105
"rlang","1/2",137,1.63037010591455
"rlang","2/2",1037,12.3408306557182
"rlang","1/3",15,0.178507675830061
"rlang","2/3",62,0.737831726764251
"rlang","3/3",128,1.52326550041652
"rlang","2/4",54,0.642627632988218
"rlang","3/4",24,0.285612281328097
"rlang","4/4",75,0.892538379150303
"rlang","2/5",27,0.321313816494109
"rlang","3/5",2,0.0238010234440081
"rlang","4/5",28,0.333214328216113
"rlang","5/5",147,1.74937522313459
"rlang","4/6",2,0.0238010234440081
"rlang","5/6",9,0.107104605498036
"rlang","6/6",22,0.261811257884089
"rlang","6/7",1,0.011900511722004
"rlang","8/8",5,0.0595025586100202
"rprojroot","0/0",3250,61.3670694864048
"rprojroot","0/1",2,0.0377643504531722
"rprojroot","1/1",1021,19.2787009063444
"rprojroot","0/2",20,0.377643504531722
"rprojroot","1/2",98,1.85045317220544
"rprojroot","2/2",552,10.4229607250755
"rprojroot","1/3",7,0.132175226586103
"rprojroot","2/3",29,0.547583081570997
"rprojroot","3/3",96,1.81268882175227
"rprojroot","2/4",20,0.377643504531722
"rprojroot","3/4",18,0.33987915407855
"rprojroot","4/4",53,1.00075528700906
"rprojroot","1/5",1,0.0188821752265861
"rprojroot","2/5",21,0.396525679758308
"rprojroot","3/5",2,0.0377643504531722
"rprojroot","4/5",13,0.245468277945619
"rprojroot","5/5",84,1.58610271903323
"rprojroot","5/6",2,0.0377643504531722
"rprojroot","6/6",7,0.132175226586103
"RSQLite","0/0",100648,53.8431909612257
"RSQLite","0/1",42,0.0224685440383463
"RSQLite","1/1",39927,21.3595609004537
"RSQLite","0/2",555,0.296905760506719
"RSQLite","1/2",2159,1.15499015663785
"RSQLite","2/2",23051,12.3314859197124
"RSQLite","0/3",1,0.000534965334246341
"RSQLite","1/3",577,0.308674997860139
"RSQLite","2/3",2423,1.29622100487888
"RSQLite","3/3",2962,1.58456732003766
"RSQLite","1/4",4,0.00213986133698536
"RSQLite","2/4",6814,3.64525378755457
"RSQLite","3/4",2246,1.20153214071728
"RSQLite","4/4",1764,0.943678849610545
"RSQLite","2/5",613,0.327933749893007
"RSQLite","3/5",691,0.369661045964222
"RSQLite","4/5",1071,0.572947872977831
"RSQLite","5/5",1042,0.557433878284687
"RSQLite","1/6",85,0.045472053410939
"RSQLite","2/6",4,0.00213986133698536
"RSQLite","3/6",4,0.00213986133698536
"RSQLite","4/6",22,0.0117692373534195
"RSQLite","5/6",17,0.00909441068218779
"RSQLite","6/6",58,0.0310279893862878
"RSQLite","6/7",3,0.00160489600273902
"RSQLite","7/7",113,0.0604510827698365
"RSQLite","6/8",1,0.000534965334246341
"RSQLite","8/8",27,0.0144440640246512
"RSQLite","4/9",4,0.00213986133698536
"SparseM","0/0",46835,49.9903936469985
"SparseM","0/1",20,0.0213474511143369
"SparseM","1/1",22166,23.6593800700196
"SparseM","0/2",205,0.218811373921954
"SparseM","1/2",903,0.963837417812313
"SparseM","2/2",16088,17.1718896763726
"SparseM","0/3",4,0.00426949022286739
"SparseM","1/3",580,0.619076082315771
"SparseM","2/3",611,0.652164631542994
"SparseM","3/3",1101,1.17517718384425
"SparseM","1/4",10,0.0106737255571685
"SparseM","2/4",2351,2.50939287849031
"SparseM","3/4",737,0.786653573563317
"SparseM","4/4",907,0.968106908035181
"SparseM","2/5",189,0.201733413030484
"SparseM","3/5",293,0.312740158825036
"SparseM","4/5",190,0.202800785586201
"SparseM","5/5",241,0.25723678592776
"SparseM","1/6",24,0.0256169413372043
"SparseM","3/6",11,0.0117410981128853
"SparseM","4/6",39,0.041627529672957
"SparseM","5/6",16,0.0170779608914696
"SparseM","6/6",30,0.0320211766715054
"SparseM","5/7",4,0.00426949022286739
"SparseM","7/7",36,0.0384254120058065
"SparseM","6/8",7,0.00747160789001793
"SparseM","7/8",1,0.00106737255571685
"SparseM","8/8",56,0.0597728631201435
"SparseM","8/9",1,0.00106737255571685
"SparseM","9/10",2,0.00213474511143369
"SparseM","10/10",4,0.00426949022286739
"SparseM","11/11",2,0.00213474511143369
"SparseM","14/14",2,0.00213474511143369
"SparseM","1/15",4,0.00426949022286739
"SparseM","15/15",4,0.00426949022286739
"SparseM","1/16",2,0.00213474511143369
"SparseM","16/16",6,0.00640423533430108
"SparseM","1/17",1,0.00106737255571685
"SparseM","17/17",2,0.00213474511143369
"SparseM","1/20",1,0.00106737255571685
"SparseM","22/22",2,0.00213474511143369
"sp","0/0",3738935,65.9842877367331
"sp","0/1",4239,0.0748093763908738
"sp","1/1",884615,15.6115820938931
"sp","0/2",21367,0.377082317844728
"sp","1/2",103847,1.8326797145702
"sp","2/2",325389,5.74242702865063
"sp","0/3",69,0.00121770393276015
"sp","1/3",34996,0.617605316389483
"sp","2/3",57072,1.0071999833404
"sp","3/3",83720,1.47748077174899
"sp","1/4",78,0.00137653488051148
"sp","2/4",103404,1.82486170236422
"sp","3/4",17779,0.3137617133412
"sp","4/4",217254,3.83407319141847
"sp","1/5",61,0.00107652086809231
"sp","2/5",1452,0.0256247262372137
"sp","3/5",29749,0.525006873850461
"sp","4/5",8777,0.154895469823708
"sp","5/5",13693,0.241652463062098
"sp","1/6",111,0.00195891502226633
"sp","2/6",37,0.000652971674088778
"sp","3/6",118,0.0020824502038507
"sp","4/6",498,0.00878864577557328
"sp","5/6",328,0.0057885056513816
"sp","6/6",7202,0.127100053967226
"sp","3/7",58,0.00102357721884187
"sp","5/7",22,0.000388253427836571
"sp","6/7",380,0.00670619557172258
"sp","7/7",2234,0.0394253708084954
"sp","3/8",12,0.000211774597001766
"sp","4/8",6,0.000105887298500883
"sp","5/8",14,0.000247070363168727
"sp","6/8",22,0.000388253427836571
"sp","7/8",204,0.00360016814903002
"sp","8/8",651,0.0114887718873458
"sp","3/9",11,0.000194126713918285
"sp","5/9",9,0.000158830947751324
"sp","7/9",2,3.5295766166961e-05
"sp","8/9",27,0.000476492843253973
"sp","9/9",171,0.00301778800727516
"sp","6/10",32,0.000564732258671376
"sp","8/10",16,0.000282366129335688
"sp","9/10",12,0.000211774597001766
"sp","10/10",154,0.002717773994856
"sp","4/11",1,1.76478830834805e-05
"sp","7/11",122,0.00215304173618462
"sp","10/11",74,0.00130594334817756
"sp","11/11",135,0.00238246421626987
"sp","6/12",32,0.000564732258671376
"sp","9/12",6325,0.111622860503014
"sp","10/12",4,7.0591532333922e-05
"sp","11/12",80,0.00141183064667844
"sp","12/12",28,0.000494140726337454
"sp","10/13",1,1.76478830834805e-05
"sp","12/13",7,0.000123535181584363
"sp","13/13",4,7.0591532333922e-05
"sp","6/14",1,1.76478830834805e-05
"sp","7/14",65,0.00114711240042623
"sp","12/14",36,0.000635323791005298
"sp","13/14",68,0.00120005604967667
"sp","14/14",217,0.00382959062911527
"sp","1/15",4,7.0591532333922e-05
"sp","8/15",19,0.000335309778586129
"sp","12/15",1,1.76478830834805e-05
"sp","13/15",85,0.00150007006209584
"sp","14/15",111,0.00195891502226633
"sp","15/15",15,0.000264718246252207
"sp","1/16",2,3.5295766166961e-05
"sp","13/16",1,1.76478830834805e-05
"sp","14/16",1,1.76478830834805e-05
"sp","15/16",2,3.5295766166961e-05
"sp","16/16",1,1.76478830834805e-05
"sp","1/17",1,1.76478830834805e-05
"sp","14/17",2,3.5295766166961e-05
"sp","15/17",4,7.0591532333922e-05
"sp","16/17",1,1.76478830834805e-05
"sp","4/18",64,0.00112946451734275
"sp","9/18",1,1.76478830834805e-05
"sp","13/18",11,0.000194126713918285
"sp","14/18",2,3.5295766166961e-05
"sp","16/18",1,1.76478830834805e-05
"sp","17/18",1,1.76478830834805e-05
"sp","18/19",2,3.5295766166961e-05
"sp","1/20",1,1.76478830834805e-05
"sp","17/20",1,1.76478830834805e-05
"sp","13/21",3,5.29436492504415e-05
"sp","22/22",3,5.29436492504415e-05
"sp","16/23",1,1.76478830834805e-05
"sp","12/24",4,7.0591532333922e-05
"sp","14/24",2,3.5295766166961e-05
"sp","21/25",1,1.76478830834805e-05
"sp","24/26",1,1.76478830834805e-05
"sp","25/27",4,7.0591532333922e-05
"sp","28/28",8,0.000141183064667844
"sp","25/29",1,1.76478830834805e-05
"sp","27/29",1,1.76478830834805e-05
"sp","31/32",2,3.5295766166961e-05
"sp","32/33",4,7.0591532333922e-05
"sp","34/35",1,1.76478830834805e-05
"sp","35/35",2,3.5295766166961e-05
"sp","37/38",1,1.76478830834805e-05
"sp","89/89",1,1.76478830834805e-05
"sp","89/91",1,1.76478830834805e-05
"stringr","0/0",6112,53.8692050061696
"stringr","0/1",19,0.167459897761326
"stringr","1/1",2597,22.8891239203243
"stringr","0/2",50,0.440683941477173
"stringr","1/2",159,1.40137493389741
"stringr","2/2",1772,15.617838885951
"stringr","1/3",9,0.0793231094658911
"stringr","2/3",45,0.396615547329455
"stringr","3/3",169,1.48951172219284
"stringr","2/4",50,0.440683941477173
"stringr","3/4",18,0.158646218931782
"stringr","4/4",101,0.890181561783889
"stringr","2/5",47,0.414242904988542
"stringr","3/5",1,0.00881367882954345
"stringr","4/5",28,0.246783007227217
"stringr","5/5",128,1.12815089018156
"stringr","2/6",1,0.00881367882954345
"stringr","5/6",9,0.0793231094658911
"stringr","6/6",13,0.114577824784065
"stringr","7/7",3,0.0264410364886304
"stringr","2/8",6,0.0528820729772607
"stringr","4/8",2,0.0176273576590869
"stringr","8/8",6,0.0528820729772607
"stringr","11/11",1,0.00881367882954345
"tibble","0/0",47025,57.9232616862721
"tibble","0/1",92,0.113321426371867
"tibble","1/1",16999,20.9385970314713
"tibble","0/2",109,0.134261255157973
"tibble","1/2",1849,2.27751431914763
"tibble","2/2",9205,11.3383014103591
"tibble","1/3",146,0.179836176633615
"tibble","2/3",307,0.378148672784381
"tibble","3/3",1987,2.44749645870543
"tibble","2/4",96,0.118248444909774
"tibble","3/4",93,0.114553181006344
"tibble","4/4",2421,2.98207797006836
"tibble","1/5",1,0.00123175463447681
"tibble","2/5",57,0.0702100141651783
"tibble","3/5",2,0.00246350926895362
"tibble","4/5",44,0.0541972039169797
"tibble","5/5",293,0.360904107901706
"tibble","2/6",10,0.0123175463447681
"tibble","4/6",7,0.00862228244133769
"tibble","5/6",9,0.0110857917102913
"tibble","6/6",33,0.0406479029377348
"tibble","2/7",228,0.280840056660713
"tibble","5/7",1,0.00123175463447681
"tibble","6/7",1,0.00123175463447681
"tibble","1/8",17,0.0209398287861058
"tibble","4/8",1,0.00123175463447681
"tibble","6/8",3,0.00369526390343044
"tibble","7/8",24,0.0295621112274435
"tibble","8/8",22,0.0270986019584899
"tibble","8/9",7,0.00862228244133769
"tibble","2/11",30,0.0369526390343044
"tibble","9/11",10,0.0123175463447681
"tibble","7/14",1,0.00123175463447681
"tibble","13/14",7,0.00862228244133769
"tibble","9/15",12,0.0147810556137217
"tibble","13/15",10,0.0123175463447681
"tibble","10/16",12,0.0147810556137217
"tibble","10/18",12,0.0147810556137217
"tibble","11/18",1,0.00123175463447681
"tibble","17/18",1,0.00123175463447681
"tidyr","0/0",3651,52.668782458165
"tidyr","0/1",6,0.0865551067512983
"tidyr","1/1",1582,22.8216964800923
"tidyr","0/2",17,0.245239469128679
"tidyr","1/2",70,1.00980957876515
"tidyr","2/2",1205,17.3831506058857
"tidyr","1/3",9,0.129832660126947
"tidyr","2/3",42,0.605885747259088
"tidyr","3/3",67,0.966532025389498
"tidyr","2/4",49,0.706866705135603
"tidyr","3/4",18,0.259665320253895
"tidyr","4/4",39,0.562608193883439
"tidyr","2/5",19,0.274091171379111
"tidyr","4/5",27,0.389497980380842
"tidyr","5/5",109,1.57241777264859
"tidyr","5/6",9,0.129832660126947
"tidyr","6/6",11,0.15868436237738
"tidyr","0/7",1,0.0144258511252164
"tidyr","2/22",1,0.0144258511252164
"viridis","0/0",1105089,58.7837999575514
"viridis","0/1",129,0.00686199047725942
"viridis","1/1",375955,19.9984467432408
"viridis","0/2",4336,0.230647989995324
"viridis","1/2",17837,0.948816466223847
"viridis","2/2",236519,12.5813265557436
"viridis","0/3",3,0.000159581173889754
"viridis","1/3",3371,0.179316045727453
"viridis","2/3",35460,1.88624947537689
"viridis","3/3",17223,0.916155519301077
"viridis","0/4",1,5.3193724629918e-05
"viridis","1/4",20,0.00106387449259836
"viridis","2/4",30364,1.61517425466283
"viridis","3/4",10612,0.564491805772689
"viridis","4/4",29543,1.57150220674167
"viridis","2/5",2118,0.112664308766166
"viridis","3/5",1171,0.0622898515416339
"viridis","4/5",4601,0.244744327022253
"viridis","5/5",3288,0.17490096658317
"viridis","1/6",217,0.0115430382446922
"viridis","2/6",7,0.000372356072409426
"viridis","3/6",95,0.00505340383984221
"viridis","4/6",195,0.010372776302834
"viridis","5/6",161,0.00856418966541679
"viridis","6/6",318,0.0169156044323139
"viridis","5/7",39,0.0020745552605668
"viridis","6/7",79,0.00420230424576352
"viridis","7/7",332,0.0176603165771328
"viridis","4/8",2,0.000106387449259836
"viridis","6/8",4,0.000212774898519672
"viridis","7/8",3,0.000159581173889754
"viridis","8/8",78,0.0041491105211336
"viridis","4/9",39,0.0020745552605668
"viridis","7/9",78,0.0041491105211336
"viridis","8/9",2,0.000106387449259836
"viridis","9/9",195,0.010372776302834
"viridis","4/10",48,0.00255329878223606
"viridis","10/10",4,0.000212774898519672
"viridis","10/11",10,0.00053193724629918
"viridis","11/11",60,0.00319162347779508
"viridis","11/12",1,5.3193724629918e-05
"viridis","12/12",3,0.000159581173889754
"viridis","12/13",39,0.0020745552605668
"viridis","13/13",40,0.00212774898519672
"viridis","11/14",39,0.0020745552605668
"viridis","14/14",1,5.3193724629918e-05
"viridis","1/15",4,0.000212774898519672
"viridis","1/16",2,0.000106387449259836
"viridis","1/17",1,5.3193724629918e-05
"viridis","9/17",63,0.00335120465168483
"viridis","17/18",1,5.3193724629918e-05
"viridis","1/20",1,5.3193724629918e-05
"viridis","20/20",117,0.0062236657817004
"viridis","22/22",2,0.000106387449259836
"viridis","42/44",1,5.3193724629918e-05
"xml2","0/0",13521,56.2484399700474
"xml2","0/1",14,0.05824111822947
"xml2","1/1",4974,20.692237290956
"xml2","0/2",79,0.328646310009152
"xml2","1/2",460,1.91363674182544
"xml2","2/2",3278,13.636741825443
"xml2","0/3",18,0.0748814377236043
"xml2","1/3",32,0.133122555953074
"xml2","2/3",123,0.511689824444629
"xml2","3/3",265,1.1024211664864
"xml2","1/4",2,0.00832015974706714
"xml2","2/4",349,1.45186787586322
"xml2","3/4",54,0.224644313170813
"xml2","4/4",206,0.856976453947916
"xml2","2/5",62,0.257924952159081
"xml2","3/5",8,0.0332806389882686
"xml2","4/5",176,0.732174057741909
"xml2","5/5",354,1.47266827523088
"xml2","4/6",4,0.0166403194941343
"xml2","5/6",10,0.0416007987353357
"xml2","6/6",33,0.137282635826608
"xml2","6/7",3,0.0124802396206007
"xml2","6/8",7,0.029120559114735
"xml2","8/8",6,0.0249604792412014
"xtable","0/0",2108528,58.3418624489533
"xtable","0/1",3187,0.088182616320397
"xtable","1/1",702890,19.4485971714603
"xtable","0/2",9875,0.273236064061475
"xtable","1/2",42023,1.16275434127143
"xtable","2/2",363370,10.054257073217
"xtable","0/3",17,0.000470381072308362
"xtable","1/3",10609,0.293545458595259
"xtable","2/3",55796,1.54384601826573
"xtable","3/3",68612,1.89845800783655
"xtable","1/4",31,0.000857753720091719
"xtable","2/4",124932,3.45680283091931
"xtable","3/4",38078,1.05359826302105
"xtable","4/4",37127,1.02728459244662
"xtable","0/5",36,0.00099610109430006
"xtable","1/5",16,0.000442711597466694
"xtable","2/5",3169,0.087684565773247
"xtable","3/5",10910,0.301873970522602
"xtable","4/5",15813,0.437537405671302
"xtable","5/5",10253,0.283695125551626
"xtable","1/6",208,0.00575525076706702
"xtable","2/6",20,0.000553389496833367
"xtable","3/6",150,0.00415042122625025
"xtable","4/6",1176,0.032539302413802
"xtable","5/6",585,0.016186642782376
"xtable","6/6",1422,0.0393459932248524
"xtable","1/7",45,0.00124512636787508
"xtable","2/7",2,5.53389496833367e-05
"xtable","4/7",130,0.00359703172941689
"xtable","5/7",42,0.00116211794335007
"xtable","6/7",59,0.00163249901565843
"xtable","7/7",1009,0.0279185001152434
"xtable","3/8",19,0.000525720021991699
"xtable","4/8",16,0.000442711597466694
"xtable","5/8",2,5.53389496833367e-05
"xtable","6/8",124,0.00343101488036687
"xtable","7/8",478,0.0132260089743175
"xtable","8/8",548,0.0151628722132343
"xtable","2/9",8,0.000221355798733347
"xtable","3/9",1,2.76694748416683e-05
"xtable","4/9",7,0.000193686323891678
"xtable","5/9",13,0.000359703172941689
"xtable","6/9",4,0.000110677899366673
"xtable","7/9",12,0.00033203369810002
"xtable","8/9",166,0.00459313282371695
"xtable","9/9",207,0.00572758129222535
"xtable","6/10",1,2.76694748416683e-05
"xtable","7/10",2,5.53389496833367e-05
"xtable","9/10",49,0.00135580426724175
"xtable","10/10",60,0.0016601684905001
"xtable","7/11",377,0.010431392015309
"xtable","9/11",137,0.00379071805330856
"xtable","10/11",13,0.000359703172941689
"xtable","11/11",19,0.000525720021991699
"xtable","7/12",1,2.76694748416683e-05
"xtable","8/12",22,0.000608728446516704
"xtable","9/12",66,0.00182618533955011
"xtable","10/12",2,5.53389496833367e-05
"xtable","11/12",1,2.76694748416683e-05
"xtable","12/12",2,5.53389496833367e-05
"xtable","10/13",1,2.76694748416683e-05
"xtable","11/13",1,2.76694748416683e-05
"xtable","13/13",1,2.76694748416683e-05
"xtable","7/14",21,0.000581058971675035
"xtable","9/14",30,0.00083008424525005
"xtable","10/14",1,2.76694748416683e-05
"xtable","11/14",210,0.00581058971675035
"xtable","14/14",3,8.3008424525005e-05
"xtable","8/15",58,0.00160482954081676
"xtable","9/15",201,0.00556156444317534
"xtable","10/15",2,5.53389496833367e-05
"xtable","12/15",1,2.76694748416683e-05
"xtable","13/15",478,0.0132260089743175
"xtable","15/15",20,0.000553389496833367
"xtable","10/16",201,0.00556156444317534
"xtable","11/16",3,8.3008424525005e-05
"xtable","14/16",21,0.000581058971675035
"xtable","15/16",1,2.76694748416683e-05
"xtable","16/16",40,0.00110677899366673
"xtable","15/17",4,0.000110677899366673
"xtable","16/17",3,8.3008424525005e-05
"xtable","10/18",201,0.00556156444317534
"xtable","11/18",2,5.53389496833367e-05
"xtable","16/18",1,2.76694748416683e-05
"xtable","17/18",27,0.000747075820725045
"xtable","7/20",1,2.76694748416683e-05
"xtable","18/20",1,2.76694748416683e-05
"xtable","19/20",1,2.76694748416683e-05
"xtable","8/22",1,2.76694748416683e-05
"xtable","16/22",1,2.76694748416683e-05
"xtable","6/29",1,2.76694748416683e-05
"xtable","8/30",3,8.3008424525005e-05
"xtable","28/30",1,2.76694748416683e-05
"xtable","9/31",1,2.76694748416683e-05
"xtable","21/31",5,0.000138347374208342
"xtable","24/31",1,2.76694748416683e-05
"xtable","25/31",1,2.76694748416683e-05
"xtable","26/31",2,5.53389496833367e-05
"xtable","28/31",1,2.76694748416683e-05
"xtable","29/31",1,2.76694748416683e-05
"xtable","30/31",2,5.53389496833367e-05
"xtable","23/32",1,2.76694748416683e-05
"xtable","27/32",5,0.000138347374208342
"xtable","28/32",1,2.76694748416683e-05
"xtable","29/32",7,0.000193686323891678
"xtable","30/32",2,5.53389496833367e-05
"xtable","24/33",2,5.53389496833367e-05
"xtable","25/33",1,2.76694748416683e-05
"xtable","26/33",5,0.000138347374208342
"xtable","27/33",9,0.000249025273575015
"xtable","28/33",1,2.76694748416683e-05
"xtable","29/33",7,0.000193686323891678
"xtable","30/33",3,8.3008424525005e-05
"xtable","31/33",1,2.76694748416683e-05
"xtable","26/34",1,2.76694748416683e-05
"xtable","27/34",6,0.00016601684905001
"xtable","28/34",1,2.76694748416683e-05
"xtable","28/35",3,8.3008424525005e-05
"xtable","286/287",2,5.53389496833367e-05
"xts","0/0",60855,58.7658732074743
"xts","0/1",173,0.167060982086814
"xts","1/1",21263,20.5330500700111
"xts","0/2",194,0.187340060837236
"xts","1/2",1471,1.42050118294626
"xts","2/2",12401,11.9752788373328
"xts","0/3",8,0.00772536333349428
"xts","1/3",54,0.0521462025010864
"xts","2/3",307,0.296460817922843
"xts","3/3",1403,1.35483559461156
"xts","1/4",7,0.00675969291680749
"xts","2/4",1236,1.19356863502487
"xts","3/4",462,0.446139732509295
"xts","4/4",1195,1.15397614794071
"xts","1/5",1,0.000965670416686785
"xts","2/5",146,0.140987880836271
"xts","3/5",29,0.0280044420839168
"xts","4/5",769,0.742600550432137
"xts","5/5",1204,1.16266718169089
"xts","3/6",3,0.00289701125006035
"xts","4/6",10,0.00965670416686785
"xts","5/6",17,0.0164163970836753
"xts","6/6",96,0.0927043600019313
"xts","4/7",5,0.00482835208343392
"xts","5/7",4,0.00386268166674714
"xts","6/7",8,0.00772536333349428
"xts","7/7",83,0.0801506445850031
"xts","6/8",6,0.00579402250012071
"xts","7/8",29,0.0280044420839168
"xts","8/8",12,0.0115880450002414
"xts","7/9",1,0.000965670416686785
"xts","9/9",1,0.000965670416686785
"xts","7/10",1,0.000965670416686785
"xts","8/11",2,0.00193134083337357
"xts","9/11",5,0.00482835208343392
"xts","10/11",10,0.00965670416686785
"xts","11/11",10,0.00965670416686785
"xts","7/14",1,0.000965670416686785
"xts","1/15",4,0.00386268166674714
"xts","6/15",4,0.00386268166674714
"xts","9/15",7,0.00675969291680749
"xts","13/15",5,0.00482835208343392
"xts","14/15",5,0.00482835208343392
"xts","1/16",2,0.00193134083337357
"xts","7/16",4,0.00386268166674714
"xts","10/16",7,0.00675969291680749
"xts","15/16",5,0.00482835208343392
"xts","1/17",1,0.000965670416686785
"xts","7/18",4,0.00386268166674714
"xts","8/18",3,0.00289701125006035
"xts","10/18",7,0.00675969291680749
"xts","16/18",5,0.00482835208343392
"xts","17/18",6,0.00579402250012071
"xts","1/20",1,0.000965670416686785
"xts","22/22",2,0.00193134083337357
"xts","23/25",1,0.000965670416686785
"zoo","0/0",519505,59.2461949369225
"zoo","0/1",2181,0.248728984624648
"zoo","1/1",162529,18.5353842925536
"zoo","0/2",2144,0.244509373239453
"zoo","1/2",14839,1.69229225256541
"zoo","2/2",83582,9.53198807560631
"zoo","0/3",123,0.0140273567670022
"zoo","1/3",3640,0.415118525462504
"zoo","2/3",11938,1.36145191125587
"zoo","3/3",18544,2.11482360883974
"zoo","1/4",84,0.00957965827990393
"zoo","2/4",24391,2.78163625125163
"zoo","3/4",8791,1.00255685641233
"zoo","4/4",12035,1.37251413569814
"zoo","1/5",5,0.000570217754756186
"zoo","2/5",1237,0.14107187252668
"zoo","3/5",2053,0.23413141010289
"zoo","4/5",4414,0.503388233898761
"zoo","5/5",2947,0.336086344653296
"zoo","1/6",93,0.0106060502384651
"zoo","2/6",3,0.000342130652853712
"zoo","3/6",59,0.006728569506123
"zoo","4/6",213,0.0242912763526135
"zoo","5/6",144,0.0164222713369782
"zoo","6/6",345,0.0393450250781769
"zoo","4/7",16,0.0018246968152198
"zoo","5/7",55,0.00627239530231805
"zoo","6/7",16,0.0018246968152198
"zoo","7/7",222,0.0253176683111747
"zoo","6/8",8,0.000912348407609898
"zoo","7/8",26,0.00296513232473217
"zoo","8/8",192,0.0218963617826376
"zoo","0/9",1,0.000114043550951237
"zoo","7/9",1,0.000114043550951237
"zoo","8/9",7,0.000798304856658661
"zoo","9/9",54,0.00615835175136681
"zoo","4/10",2,0.000228087101902475
"zoo","6/10",2,0.000228087101902475
"zoo","7/10",2,0.000228087101902475
"zoo","8/10",4,0.000456174203804949
"zoo","9/10",9,0.00102639195856114
"zoo","10/10",27,0.00307917587568341
"zoo","7/11",11,0.00125447906046361
"zoo","8/11",5,0.000570217754756186
"zoo","10/11",12,0.00136852261141485
"zoo","11/11",30,0.00342130652853712
"zoo","7/12",3,0.000342130652853712
"zoo","8/12",1,0.000114043550951237
"zoo","9/12",6,0.000684261305707424
"zoo","10/12",1,0.000114043550951237
"zoo","9/13",3,0.000342130652853712
"zoo","13/13",6,0.000684261305707424
"zoo","7/14",11,0.00125447906046361
"zoo","14/14",1,0.000114043550951237
"zoo","1/15",4,0.000456174203804949
"zoo","8/15",6,0.000684261305707424
"zoo","13/15",7,0.000798304856658661
"zoo","15/15",24,0.00273704522282969
"zoo","1/16",2,0.000228087101902475
"zoo","14/16",24,0.00273704522282969
"zoo","15/16",6,0.000684261305707424
"zoo","16/16",31,0.00353535007948836
"zoo","1/17",1,0.000114043550951237
"zoo","15/17",76,0.00866730987229403
"zoo","17/17",24,0.00273704522282969
"zoo","16/18",24,0.00273704522282969
"zoo","18/18",9,0.00102639195856114
"zoo","12/19",1,0.000114043550951237
"zoo","19/19",1,0.000114043550951237
"zoo","1/20",1,0.000114043550951237
"zoo","13/20",3,0.000342130652853712
"zoo","18/20",1,0.000114043550951237
"zoo","14/21",5,0.000570217754756186
"zoo","19/21",2,0.000228087101902475
"zoo","2/22",1,0.000114043550951237
"zoo","14/22",4,0.000456174203804949
"zoo","21/22",21,0.00239491456997598
"zoo","22/22",2,0.000228087101902475
"zoo","20/23",1,0.000114043550951237
"zoo","22/23",3,0.000342130652853712
"zoo","18/34",1,0.000114043550951237
